filename,surname,name,full_name,real_gender,year,edition,dancer_id,countries,perf_type,awards,has_award,performance,thumbnail_frame,res,frame_count,performance_translated,perf_clean,has_thumbnail,filepath_thumbnail,credits,decade,continent
edition35/edition35_sequence_30.mp4,Mathews,Delia,Mathews Delia,F,2007,35th,2007-027,United Kingdom,classical,Bourse d'une année d'enseignement (Prix de Lausanne),1,La Bayadère - Gamzatti variation,,,,La Bayadère - Gamzatti variation,La Bayadère - Gamzatti Variation,1.0,,,2000,Europe
edition35/edition35_sequence_29.mp4,Moreira,Telmo,Moreira Telmo,M,2007,35th,2007-049,Portugal,classical,Bourse d'une année d'enseignement (Prix de Lausanne),1,La Sylphide - Act I - James variation,,,,La Sylphide - Act I - James variation,La Sylphide - Act 1 - James Variation,1.0,,,2000,Europe
edition35/edition35_sequence_25.mp4,Ovsyanick,Ksenia,Ovsyanick Ksenia,F,2007,35th,2007-031,Belarus,classical,Primes d'encouragement,1,La Bayadère - Gamzatti variation,,,,La Bayadère - Gamzatti variation,La Bayadère - Gamzatti Variation,1.0,,,2000,Europe
edition35/edition35_sequence_32.mp4,Park,Sae-Eun,Park Sae-Eun,F,2007,35th,2007-030,South Korea,classical,Bourse d'une année d'enseignement (Prix de Lausanne),1,La Bayadère - Gamzatti variation,,,,Giselle - Peasant variation,Giselle - Peasant Variation,1.0,,,2000,Asia
edition35/edition35_sequence_24.mp4,Vizcayo,Daniel,Vizcayo Daniel,M,2007,35th,2007-057,Spain,classical,Primes d'encouragement,1,La Sylphide - Act I - James variation,,,,La Sylphide - Act I - James variation,La Sylphide - Act 1 - James Variation,1.0,,,2000,Europe
edition35/edition35_sequence_27.mp4,Yoshiyama,Charles-Louis,Yoshiyama Charles-Louis,M,2007,35th,2007-059,Japan,classical,Prix d'interprétation contemporaine-Primes d'encouragement,1,Don Quichotte - Basile variation,,,,Don Quichotte - Basile variation,Don Quichotte - Basile Variation,1.0,,,2000,Asia
edition36/edition36_sequence_4.mp4,Adeberg,Joakim,Adeberg Joakim,M,2008,36th,2008-088,Sweden,classical,Primes d'encouragement,1,Sleeping Beauty - Act III Prince Desiré,,,,Sleeping Beauty - Act III Prince Desiré,Sleeping Beauty - Act 3 - Prince Désiré,1.0,,,2000,Europe
edition36/edition36_sequence_10.mp4,Cerdeiro,Renan,Cerdeiro Renan,M,2008,36th,2008-044,Brazil,classical,Primes d'encouragement,1,Coppelia - Franz,,,,Coppelia - Franz,Coppelia - Franz,1.0,,,2000,South America
edition36/edition36_sequence_9.mp4,Corea,Kristy Lee,Corea Kristy Lee,F,2008,36th,2008-067,Australia,classical,Primes d'encouragement,1,Don Quichotte,,,,Don Quichotte,Don Quichotte,1.0,,,2000,Oceania
edition36/edition36_sequence_16.mp4,Davis,Kyle,Davis Kyle,M,2008,36th,2008-084,USA,classical,Bourse d'une année d'enseignement (Prix de Lausanne),1,Giselle - Act II Albrecht,,,,Giselle - Act II Albrecht,Giselle - Act 2 - Albrecht,1.0,,,2000,North America
edition36/edition36_sequence_5.mp4,De Paiva,Marcella,De Paiva Marcella,F,2008,36th,2008-030,Brazil,classical,Bourse d'une année d'enseignement (Prix de Lausanne),1,Coppelia - Swanilda,,,,Coppelia - Swanilda,Coppelia - Swanilda,1.0,,,2000,South America
edition36/edition36_sequence_7.mp4,Felméry,Lili,Felméry Lili,F,2008,36th,2008-033,Hungary,classical,Bourse d'une année d'enseignement (Prix de Lausanne),1,Coppelia - Swanilda,,,,Coppelia - Swanilda,Coppelia - Swanilda,1.0,,,2000,Europe
edition36/edition36_sequence_15.mp4,Fyfe,Jessica,Fyfe Jessica,F,2008,36th,2008-065,Australia,classical,Primes d'encouragement,1,Raymonda - Tableau du Rêve - Act 1,,,,Raymonda - Tableau du Rêve - Act 1,Raymonda - Tableau Du Rêve - Act 1,1.0,,,2000,Oceania
edition36/edition36_sequence_18.mp4,Hermesmeyer,Rodrigo,Hermesmeyer Rodrigo,M,2008,36th,2008-090,Brazil,classical,Primes d'encouragement,1,La Sylphide - James,,,,La Sylphide - James,La Sylphide - James,1.0,,,2000,South America
edition36/edition36_sequence_0.mp4,Libao,Marcelino,Libao Marcelino,M,2008,36th,2008-041,Philippines,classical,Primes d'encouragement,1,Swan Lake,,,,Swan Lake,Swan Lake,1.0,,,2000,Asia
edition36/edition36_sequence_8.mp4,Majoros,Balázs,Majoros Balázs,M,2008,36th,2008-082,Poland,classical,Primes d'encouragement,1,Le Corsaire,,,,Le Corsaire,Le Corsaire,1.0,,,2000,Europe
edition36/edition36_sequence_2.mp4,Martínez,Aleix,Martínez Aleix,M,2008,36th,2008-045,Spain,classical,Bourse d'une année d'enseignement (Prix de Lausanne)-Prix d'interprétation contemporaine,1,Flower Festival in Genzano,,,,Flower Festival in Genzano,Flower Festival 1n Genzano,1.0,,,2000,Europe
edition36/edition36_sequence_1.mp4,Nybakken,Grete Sofie,Nybakken Grete Sofie,F,2008,36th,2008-010,Norway,classical,Primes d'encouragement,1,Coppelia - Swanilda,,,,Coppelia - Swanilda,Coppelia - Swanilda,1.0,,,2000,Europe
edition36/edition36_sequence_17.mp4,O'donnell-Barber,Charlotte,O'donnell-Barber Charlotte,F,2008,36th,2008-060,Australia,classical,Primes d'encouragement,1,Giselle,,,,Giselle,Giselle,1.0,,,2000,Oceania
edition36/edition36_sequence_19.mp4,Osbaldeston,Nancy,Osbaldeston Nancy,F,2008,36th,2008-072,United Kingdom,classical,Primes d'encouragement,1,Don Quichotte,,,,Don Quichotte,Don Quichotte,1.0,,,2000,Europe
edition36/edition36_sequence_6.mp4,Russell,Paul,Russell Paul,M,2008,36th,2008-047,Australia,classical,Primes d'encouragement,1,Swan Lake,,,,Swan Lake,Swan Lake,1.0,,,2000,Oceania
edition36/edition36_sequence_12.mp4,Santos,Ricardo,Santos Ricardo,M,2008,36th,2008-081,Brazil,classical,Primes d'encouragement,1,Le Corsaire,,,,Le Corsaire,Le Corsaire,1.0,,,2000,South America
edition36/edition36_sequence_20.mp4,Silva,Irlan,Silva Irlan,M,2008,36th,2008-080,Brazil,classical,Bourse d'une année d'enseignement (Prix de Lausanne),1,Le Corsaire,,,,Le Corsaire,Le Corsaire,1.0,,,2000,South America
edition36/edition36_sequence_11.mp4,Takada,Akane,Takada Akane,F,2008,36th,2008-064,Japan,classical,Bourse d'une année d'enseignement (Prix de Lausanne)-Prix du public,1,Giselle,,,,Giselle,Giselle,1.0,,,2000,Asia
edition36/edition36_sequence_14.mp4,Tedaldi,Dylan,Tedaldi Dylan,M,2008,36th,2008-049,USA,classical,Bourse d'une année d'enseignement (Prix de Lausanne),1,Giselle- Act I - Peasant Pas,,,,Giselle- Act I - Peasant Pas,Giselle - Act 1 - Peasant Pas,1.0,,,2000,North America
edition36/edition36_sequence_3.mp4,Yang,Chae Eun,Yang Chae Eun,F,2008,36th,2008-026,South Korea,classical,Primes d'encouragement,1,La Bayadère - Royaume des Ombres,,,,La Bayadère - Royaume des Ombres,La Bayadère - Royaume Des Ombres,1.0,,,2000,Asia
edition37/edition37_sequence_8.mp4,Campbell,Skylar,Campbell Skylar,M,2009,37th,2009-077,USA,classical,Primes d'encouragement,1,Giselle - Act II Albrecht,,,,Giselle - Act II Albrecht,Giselle - Act 2 - Albrecht,1.0,,,2000,North America
edition37/edition37_sequence_1.mp4,Chen,Qi,Chen Qi,M,2009,37th,2009-034,China,classical,Primes d'encouragement,1,La Fille Mal Gardée,,,,La Fille Mal Gardée,La Fille Mal Gardée,1.0,,,2000,Asia
edition37/edition37_sequence_14.mp4,Concha Vinet,Sebastian,Concha Vinet Sebastian,M,2009,37th,2009-080,Chile,classical,Bourse d'une année d'enseignement (Prix de Lausanne),1,Sleeping Beauty - Act III Prince Desiré,,,,Sleeping Beauty - Act III Prince Desiré,Sleeping Beauty - Act 3 - Prince Désiré,1.0,,,2000,South America
edition37/edition37_sequence_2.mp4,Dean,Jemima Rose,Dean Jemima Rose,F,2009,37th,2009-066,Australia,classical,Primes d'encouragement,1,La Bayadère - Gamsatti,,,,La Bayadère - Gamsatti,La Bayadère - Gamsatti,1.0,,,2000,Oceania
edition37/edition37_sequence_12.mp4,Ikeda,Takeshi,Ikeda Takeshi,M,2009,37th,2009-033,Japan,classical,Primes d'encouragement,1,Giselle- Act I - Peasant Pas,,,,Giselle- Act I - Peasant Pas,Giselle - Act 1 - Peasant Pas,1.0,,,2000,Asia
edition37/edition37_sequence_5.mp4,Ishizaki,Futaba,Ishizaki Futaba,F,2009,37th,2009-003,Japan,classical,Primes d'encouragement,1,Coppelia - Swanilda,,,,Coppelia - Swanilda,Coppelia - Swanilda,1.0,,,2000,Asia
edition37/edition37_sequence_9.mp4,Johnson,Karen,Johnson Karen,F,2009,37th,2009-022,USA,classical,Primes d'encouragement,1,Coppelia - Swanilda,,,,Coppelia - Swanilda,Coppelia - Swanilda,1.0,,,2000,North America
edition37/edition37_sequence_3.mp4,Leblanc,Gergely,Leblanc Gergely,M,2009,37th,2009-037,Hungary,classical,Primes d'encouragement,1,Swan Lake - Pas de trois,,,,Swan Lake - Pas de trois,Swan Lake - Pas De Trois,1.0,,,2000,Europe
edition37/edition37_sequence_17.mp4,Mizutani,Miki,Mizutani Miki,F,2009,37th,2009-001,Japan,classical,Bourse d'une année d'enseignement (Prix de Lausanne),1,Coppelia - Swanilda,,,,Coppelia - Swanilda,Coppelia - Swanilda,1.0,,,2000,Asia
edition37/edition37_sequence_6.mp4,Mkrtchyan,Tigran,Mkrtchyan Tigran,M,2009,37th,2009-076,Armenia,classical,Primes d'encouragement,1,Le Corsaire,,,,Le Corsaire,Le Corsaire,1.0,,,2000,Asia
edition37/edition37_sequence_16.mp4,Moreira,Telmo,Moreira Telmo,M,2009,37th,2009-079,Portugal,classical,Bourse d'une année d'enseignement (Prix de Lausanne)-Prix du public,1,Le Corsaire,,,,Le Corsaire,Le Corsaire,1.0,,,2000,Europe
edition37/edition37_sequence_0.mp4,Moritaka,Machi,Moritaka Machi,F,2009,37th,2009-043,Japan,classical,Primes d'encouragement,1,La Bayadère - Gamsatti,,,,La Bayadère - Gamsatti,La Bayadère - Gamsatti,1.0,,,2000,Asia
edition37/edition37_sequence_7.mp4,Nemoto,Rina,Nemoto Rina,F,2009,37th,2009-047,Japan,classical,Bourse d'une année d'enseignement (Prix de Lausanne),1,Raymonda - Tableau du Rêve - Act 1,,,,Raymonda - Tableau du Rêve - Act 1,Raymonda - Tableau Du Rêve - Act 1,1.0,,,2000,Asia
edition37/edition37_sequence_15.mp4,O’neill,Hannah,O’neill Hannah,F,2009,37th,2009-014,New Zealand,classical,Bourse d'une année d'enseignement (Prix de Lausanne),1,La Bayadère - Royaume des Ombres,,,,La Bayadère - Royaume des Ombres,La Bayadère - Royaume Des Ombres,1.0,,,2000,Oceania
edition37/edition37_sequence_19.mp4,Peng,Zhaoqian,Peng Zhaoqian,F,2009,37th,2009-020,China,classical,Bourse d'une année d'enseignement (Prix de Lausanne),1,La Bayadère - Royaume des Ombres,,,,La Bayadère - Royaume des Ombres,La Bayadère - Royaume Des Ombres,1.0,,,2000,Asia
edition37/edition37_sequence_11.mp4,Queiroz Rodrigues,Rafaelle,Queiroz Rodrigues Rafaelle,F,2009,37th,2009-068,Brazil,classical,Primes d'encouragement,1,La Bayadère - Gamsatti,,,,La Bayadère - Gamsatti,La Bayadère - Gamsatti,1.0,,,2000,South America
edition37/edition37_sequence_10.mp4,Takada,Tatsuki,Takada Tatsuki,M,2009,37th,2009-078,Japan,classical,Primes d'encouragement,1,Don Quichotte,,,,Don Quichotte,Don Quichotte,1.0,,,2000,Asia
edition37/edition37_sequence_18.mp4,Wijnen,Edo,Wijnen Edo,M,2009,37th,2009-038,Belgium,classical,Bourse d'une année d'enseignement (Prix de Lausanne)-Prix d'interprétation contemporaine,1,Swan Lake - Pas de trois,,,,Swan Lake - Pas de trois,Swan Lake - Pas De Trois,1.0,,,2000,Europe
edition37/edition37_sequence_13.mp4,Yang,Ruiqi,Yang Ruiqi,F,2009,37th,2009-009,China,classical,Primes d'encouragement,1,Coppelia - Swanilda,,,,Coppelia - Swanilda,Coppelia - Swanilda,1.0,,,2000,Asia
edition37/edition37_sequence_4.mp4,Yang,Chae-Eun,Yang Chae-Eun,F,2009,37th,2009-053,South Korea,classical,Primes d'encouragement,1,Don Quichotte,,,,Don Quichotte,Don Quichotte,1.0,,,2000,Asia
edition38/edition38_sequence_0.mp4,Acri,Luca,Acri Luca,M,2010,38th,2010-204,Japan,classical,Primes d'encouragement,1,La Fille Mal Gardée - Colas variation,,,,La Fille Mal Gardée - Colas variation,La Fille Mal Gardée - Colas Variation,1.0,,,2010,Asia
edition38/edition38_sequence_19.mp4,Amuchastegui,Cristian Emanuel,Amuchastegui Cristian Emanuel,M,2010,38th,2010-433,Argentina,classical,Bourse d'une année d'enseignement (Prix de Lausanne)-Prix du public,1,La Sylphide - Act I - James variation,,,,La Sylphide - Act I - James variation,La Sylphide - Act 1 - James Variation,1.0,,,2010,South America
edition38/edition38_sequence_11.mp4,Chan,Chunwai,Chan Chunwai,M,2010,38th,2010-411,China,classical,Primes d'encouragement,1,Giselle - Act II - Albrecht,,,,Giselle - Act II - Albrecht,Giselle - Act 2 - Albrecht,1.0,,,2010,Asia
edition38/edition38_sequence_15.mp4,De Araujo Batista,Jonathan,De Araujo Batista Jonathan,M,2010,38th,2010-425,Brazil,classical,Primes d'encouragement,1,Don Quichotte - Basile variation,,,,Don Quichotte - Basile variation,Don Quichotte - Basile Variation,1.0,,,2010,South America
edition38/edition38_sequence_4.mp4,Duarte De Menezes,Guilherme,Duarte De Menezes Guilherme,M,2010,38th,2010-418,Brazil,classical,Primes d'encouragement,1,Le Corsaire,,,,Le Corsaire,Le Corsaire,1.0,,,2010,South America
edition38/edition38_sequence_6.mp4,Duarte De Menezes,Vitor,Duarte De Menezes Vitor,M,2010,38th,2010-419,Brazil,classical,Primes d'encouragement,1,La Sylphide - Act I - James variation,,,,La Sylphide - Act I - James variation,La Sylphide - Act 1 - James Variation,1.0,,,2010,South America
edition38/edition38_sequence_17.mp4,Evans,Christopher,Evans Christopher,M,2010,38th,2010-201,USA,classical,Bourse d'une année d'enseignement (Prix de Lausanne),1,La Fille Mal Gardée - Colas variation,,,,La Fille Mal Gardée - Colas variation,La Fille Mal Gardée - Colas Variation,1.0,,,2010,North America
edition38/edition38_sequence_5.mp4,Hiu Tung,Yu,Hiu Tung Yu,F,2010,38th,2010-111,China,classical,Primes d'encouragement,1,La Bayadère - Royaume des Ombres - 1st variation,,,,La Bayadère - Royaume des Ombres - 1st variation,La Bayadère - Royaume Des Ombres - 1st Variation,1.0,,,2010,Asia
edition38/edition38_sequence_13.mp4,Kinouchi,Shu,Kinouchi Shu,M,2010,38th,2010-416,Japan,classical,Primes d'encouragement,1,Le Corsaire,,,,Le Corsaire,Le Corsaire,1.0,,,2010,Asia
edition38/edition38_sequence_9.mp4,Liang,Zecheng,Liang Zecheng,M,2010,38th,2010-401,China,classical,Primes d'encouragement,1,Le Corsaire,,,,Le Corsaire,Le Corsaire,1.0,,,2010,Asia
edition38/edition38_sequence_14.mp4,Liao,Xiang,Liao Xiang,F,2010,38th,2010-309,China,classical,Primes d'encouragement,1,Sleeping Beauty - Act III - Aurora variation,,,,Sleeping Beauty - Act III - Aurora variation,Sleeping Beauty - Act 3 - Aurora Variation,1.0,,,2010,Asia
edition38/edition38_sequence_1.mp4,Mungamba Reina,Francisco,Mungamba Reina Francisco,M,2010,38th,2010-402,Spain,classical,Bourse d'une année d'enseignement (Prix de Lausanne),1,The Sleeping Beauty - Act III - Prince Desiré,,,,The Sleeping Beauty - Act III - Prince Desiré,Sleeping Beauty - Act 3 - Prince Désiré,1.0,,,2010,Europe
edition38/edition38_sequence_12.mp4,Sambé,Marcelino,Sambé Marcelino,M,2010,38th,2010-202,Portugal,classical,Primes d'encouragement,1,La Fille Mal Gardée - Colas variation,,,,La Fille Mal Gardée - Colas variation,La Fille Mal Gardée - Colas Variation,1.0,,,2010,Europe
edition38/edition38_sequence_18.mp4,Sasaki,Mariko,Sasaki Mariko,F,2010,38th,2010-101,Japan,classical,Bourse d'une année d'enseignement (Prix de Lausanne),1,La Bayadère - Royaume des Ombres - 2nd variation,,,,La Bayadère - Royaume des Ombres - 2nd variation,La Bayadère - Royaume Des Ombres - 2nd Variation,1.0,,,2010,Asia
edition38/edition38_sequence_7.mp4,Smyth,Aaron,Smyth Aaron,M,2010,38th,2010-431,Australia,classical,Primes d'encouragement,1,Don Quichotte - Basile variation,,,,Don Quichotte - Basile variation,Don Quichotte - Basile Variation,1.0,,,2010,Oceania
edition38/edition38_sequence_8.mp4,Stawaruk,Caitlin,Stawaruk Caitlin,F,2010,38th,2010-312,Australia,classical,Bourse d'une année d'enseignement (Prix de Lausanne),1,Raymonda,,,,Raymonda,Raymonda,1.0,,,2010,Oceania
edition38/edition38_sequence_3.mp4,Turner,Lewis,Turner Lewis,M,2010,38th,2010-423,United Kingdom,classical,Bourse d'une année d'enseignement (Prix de Lausanne)-Prix d'interprétation contemporaine,1,Giselle - Act II - Albrecht,,,,Giselle - Act II - Albrecht,Giselle - Act 2 - Albrecht,1.0,,,2010,Europe
edition38/edition38_sequence_2.mp4,Valavanis,Alexandra,Valavanis Alexandra,F,2010,38th,2010-103,Switzerland,classical,Prix du meilleur Suisse-Primes d'encouragement,1,Coppelia - Act I,,,,Coppelia - Act I,Coppelia - Act 1,1.0,,,2010,Europe
edition38/edition38_sequence_10.mp4,Yang,Ruiqi,Yang Ruiqi,F,2010,38th,2010-103,China,classical,Primes d'encouragement,1,Coppelia - Act I,,,,Coppelia - Act I,Coppelia - Act 1,1.0,,,2010,Asia
edition39/edition39_sequence_10.mp4,Alonso Almagro,Rubén,Alonso Almagro Rubén,M,2011,39th,2011-206,Spain,classical,Primes d'encouragement,1,La Fille Mal Gardée - Colas variation,,,,La Fille Mal Gardée - Colas variation,La Fille Mal Gardée - Colas Variation,1.0,,,2010,Europe
edition39/edition39_sequence_13.mp4,Bertinshaw,Jack,Bertinshaw Jack,M,2011,39th,2011-420,Australia,classical,Primes d'encouragement,1,Sleeping Beauty - Act III - Prince Désiré,,,,Sleeping Beauty - Act III - Prince Désiré,Sleeping Beauty - Act 3 - Prince Désiré,1.0,,,2010,Oceania
edition39/edition39_sequence_17.mp4,Carpio,Liana,Carpio Liana,F,2011,39th,2011-123,USA,classical,Primes d'encouragement,1,Coppelia - Swanilda,,,,Coppelia - Swanilda,Coppelia - Swanilda,1.0,,,2010,North America
edition39/edition39_sequence_15.mp4,Dos Santos,Pablo Octavio,Dos Santos Pablo Octavio,M,2011,39th,2011-417,Brazil,classical,Primes d'encouragement,1,Giselle - Act II - Albrecht,,,,Giselle - Act II - Albrecht,Giselle - Act 2 - Albrecht,1.0,,,2010,South America
edition39/edition39_sequence_5.mp4,Favre,Beno?t,Favre Beno?t,M,2011,39th,2011-407,Switzerland,classical,Prix du meilleur Suisse,1,Giselle - Act II - Albrecht,,,,Giselle - Act II - Albrecht,Giselle - Act 2 - Albrecht,1.0,,,2010,Europe
edition39/edition39_sequence_11.mp4,Han,Sung Woo,Han Sung Woo,M,2011,39th,2011-415,South Korea,classical,Bourse d'une année d'enseignement (Prix de Lausanne),1,Giselle - Act II - Albrecht,,,,Giselle - Act II - Albrecht,Giselle - Act 2 - Albrecht,1.0,,,2010,Asia
edition39/edition39_sequence_16.mp4,Harper Watters,Derrin,Harper Watters Derrin,M,2011,39th,2011-426,USA,classical,Bourse d'une année d'enseignement (Prix de Lausanne)-Prix d'interprétation contemporaine,1,Le Corsaire,,,,Le Corsaire,Le Corsaire,1.0,,,2010,North America
edition39/edition39_sequence_9.mp4,Horisawa,Yuko,Horisawa Yuko,F,2011,39th,2011-112,Japan,classical,Bourse d'une année d'enseignement (Prix de Lausanne),1,Coppelia - Swanilda,,,,Coppelia - Swanilda,Coppelia - Swanilda,1.0,,,2010,Asia
edition39/edition39_sequence_3.mp4,Kato,Shizuru,Kato Shizuru,M,2011,39th,2011-204,Japan,classical,Bourse d'une année d'enseignement (Prix de Lausanne),1,La Fille Mal Gardée - Colas variation,,,,La Fille Mal Gardée - Colas variation,La Fille Mal Gardée - Colas Variation,1.0,,,2010,Asia
edition39/edition39_sequence_7.mp4,Komine,Saya,Komine Saya,F,2011,39th,2011-111,Japan,classical,Primes d'encouragement,1,La Bayadère - Royaume des Ombres - 2nd variation,,,,La Bayadère - Royaume des Ombres - 2nd variation,La Bayadère - Royaume Des Ombres - 2nd Variation,1.0,,,2010,Asia
edition39/edition39_sequence_12.mp4,Magri,Mayara,Magri Mayara,F,2011,39th,2011-120,Brazil,classical,Bourse d'une année d'enseignement (Prix de Lausanne)-Prix du public,1,Coppelia - Swanilda,,,,Coppelia - Swanilda,Coppelia - Swanilda,1.0,,,2010,South America
edition39/edition39_sequence_4.mp4,Oh,Han-Deul,Oh Han-Deul,F,2011,39th,2011-108,South Korea,classical,Primes d'encouragement,1,Coppelia - Swanilda,,,,Coppelia - Swanilda,Coppelia - Swanilda,1.0,,,2010,Asia
edition39/edition39_sequence_20.mp4,Poeung,Kevin,Poeung Kevin,M,2011,39th,2011-425,France,classical,Primes d'encouragement,1,La Sylphide - James variation,,,,La Sylphide - James variation,La Sylphide - James,1.0,,,2010,Europe
edition39/edition39_sequence_18.mp4,Sidford,Henry,Sidford Henry,M,2011,39th,2011-418,USA,classical,Primes d'encouragement,1,Giselle - Act II - Albrecht,,,,Giselle - Act II - Albrecht,Giselle - Act 2 - Albrecht,1.0,,,2010,North America
edition39/edition39_sequence_8.mp4,Sjouke,Sem,Sjouke Sem,M,2011,39th,2011-410,Netherlands,classical,Primes d'encouragement,1,Giselle - Act II - Albrecht,,,,Giselle - Act II - Albrecht,Giselle - Act 2 - Albrecht,1.0,,,2010,Europe
edition39/edition39_sequence_2.mp4,Storm-Jensen,Gina,Storm-Jensen Gina,F,2011,39th,2011-107,Norway,classical,Primes d'encouragement,1,Coppelia - Swanilda,,,,Coppelia - Swanilda,Coppelia - Swanilda,1.0,,,2010,Europe
edition39/edition39_sequence_14.mp4,Sun,Yimeng,Sun Yimeng,F,2011,39th,2011-309,China,classical,Primes d'encouragement,1,Raymonda - Tableau du Rêve,,,,Raymonda - Tableau du Rêve,Raymonda - Tableau Du Rêve,1.0,,,2010,Asia
edition39/edition39_sequence_1.mp4,Tu,Hanbin,Tu Hanbin,M,2011,39th,2011-402,China,classical,Primes d'encouragement,1,Giselle - Act II - Albrecht,,,,Giselle - Act II - Albrecht,Giselle - Act 2 - Albrecht,1.0,,,2010,Asia
edition39/edition39_sequence_6.mp4,Zhang,Zhiyao,Zhang Zhiyao,M,2011,39th,2011-408,China,classical,Bourse d'une année d'enseignement (Prix de Lausanne),1,La Sylphide - James variation,,,,La Sylphide - James variation,La Sylphide - James,1.0,,,2010,Asia
edition39/edition39_sequence_19.mp4,Zhou,Patricia,Zhou Patricia,F,2011,39th,2011-305,Canada,classical,Bourse d'une année d'enseignement (Prix de Lausanne),1,La Bayadère - Gamzatti variation,,,,La Bayadère - Gamzatti variation,La Bayadère - Gamzatti Variation,1.0,,,2010,North America
edition40/edition40_sequence_2.mp4,Amoros Zaragoza,Eneko,Amoros Zaragoza Eneko,M,2012,40th,2012-418,Spain,classical,Primes d'encouragement,1,The Nutcracker - Act II - Prince variation,,,,The Nutcracker - Act II - Prince variation,The Nutcracker - Act 2 - Prince Variation,1.0,,,2010,Europe
edition40/edition40_sequence_18.mp4,Barbosa,Edson,Barbosa Edson,M,2012,40th,2012-406,Brazil,classical,Bourse d'une année d'enseignement (Prix de Lausanne),1,Don Quichotte - Basile variation,,,,Don Quichotte - Basile variation,Don Quichotte - Basile Variation,1.0,,,2010,South America
edition40/edition40_sequence_15.mp4,Bettes,Hannah,Bettes Hannah,F,2012,40th,2012-108,USA,classical,Bourse d'une année d'enseignement (Prix de Lausanne)-Prix du public,1,Coppelia - Swanilda,,,,Coppelia - Swanilda,Coppelia - Swanilda,1.0,,,2010,North America
edition40/edition40_sequence_10.mp4,Caballero Junior,Gaspard,Caballero Junior Gaspard,M,2012,40th,2012-203,Paraguay,classical,Primes d'encouragement,1,La Fille Mal Gardée - Colas variation,,,,La Fille Mal Gardée - Colas variation,La Fille Mal Gardée - Colas Variation,1.0,,,2010,South America
edition40/edition40_sequence_11.mp4,Chuvas,Thamires,Chuvas Thamires,F,2012,40th,2012-117,Brazil,classical,Primes d'encouragement,1,Sleeping Beauty - Lilac Fairy variation,,,,Sleeping Beauty - Lilac Fairy variation,Sleeping Beauty - Lilac Fairy,1.0,,,2010,South America
edition40/edition40_sequence_3.mp4,Fujii,Ayaka,Fujii Ayaka,F,2012,40th,2012-314,Japan,classical,Primes d'encouragement,1,La Bayadère - Gamzatti variation,,,,La Bayadère - Gamzatti variation,La Bayadère - Gamzatti Variation,1.0,,,2010,Asia
edition40/edition40_sequence_14.mp4,Grünecker,Michael,Grünecker Michael,M,2012,40th,2012-424,Germany,classical,Bourse d'une année d'enseignement (Prix de Lausanne)-Prix du meilleur Suisse,1,la Bayadère - Solor,,,,la Bayadère - Solor,La Bayadère - Solor,1.0,,,2010,Europe
edition40/edition40_sequence_9.mp4,Higgins,Katherine,Higgins Katherine,F,2012,40th,2012-105,USA,classical,Primes d'encouragement,1,Sleeping Beauty - Lilac Fairy variation,,,,Sleeping Beauty - Lilac Fairy variation,Sleeping Beauty - Lilac Fairy,1.0,,,2010,North America
edition40/edition40_sequence_0.mp4,Kato,Ryo,Kato Ryo,M,2012,40th,2012-419,Japan,classical,Primes d'encouragement,1,la Bayadère - Solor,,,,la Bayadère - Solor,La Bayadère - Solor,1.0,,,2010,Asia
edition40/edition40_sequence_12.mp4,Maslen,Max,Maslen Max,M,2012,40th,2012-421,United Kingdom,classical,Primes d'encouragement,1,Swan Lake - Act III- Siegfried variation,,,,Swan Lake - Act III- Siegfried variation,Swan Lake - Act 3 - Siegfried Variation,1.0,,,2010,Europe
edition40/edition40_sequence_1.mp4,Ray,Brooke,Ray Brooke,F,2012,40th,2012-115,New Zealand,classical,Primes d'encouragement,1,La Bayadère - Royaume des Ombres - 3rd variation,,,,La Bayadère - Royaume des Ombres - 3rd variation,La Bayadère - Royaume Des Ombres - 3rd Variation,1.0,,,2010,Oceania
edition40/edition40_sequence_8.mp4,Richardson,Calvin,Richardson Calvin,M,2012,40th,2012-411,Australia,classical,Primes d'encouragement,1,Swan Lake - Act III- Siegfried variation,,,,Swan Lake - Act III- Siegfried variation,Swan Lake - Act 3 - Siegfried Variation,1.0,,,2010,Oceania
edition40/edition40_sequence_6.mp4,Robert Silva,Daniel,Robert Silva Daniel,M,2012,40th,2012-201,Brazil,classical,Primes d'encouragement,1,La Fille Mal Gardée - Colas variation,,,,La Fille Mal Gardée - Colas variation,La Fille Mal Gardée - Colas Variation,1.0,,,2010,South America
edition40/edition40_sequence_7.mp4,Rogers-Maman,Alaia,Rogers-Maman Alaia,F,2012,40th,2012-109,USA,classical,Primes d'encouragement,1,Sleeping Beauty - Lilac Fairy variation,,,,Sleeping Beauty - Lilac Fairy variation,Sleeping Beauty - Lilac Fairy,1.0,,,2010,North America
edition40/edition40_sequence_5.mp4,Saotome,Amari,Saotome Amari,F,2012,40th,2012-110,Japan,classical,Primes d'encouragement,1,Paquita - Pas de trois - 1st variation,,,,Paquita - Pas de trois - 1st variation,Paquita - Pas De Trois - 1st Variation,1.0,,,2010,Asia
edition40/edition40_sequence_17.mp4,Sugai,Madoka,Sugai Madoka,F,2012,40th,2012-306,Japan,classical,Bourse d'une année d'enseignement (Prix de Lausanne)-Prix d'interprétation contemporaine,1,Raymonda - Tableau du Rêve,,,,Raymonda - Tableau du Rêve,Raymonda - Tableau Du Rêve,1.0,,,2010,Asia
