filename,surname,name,full_name,possible_gender,real_gender,year,edition,dancer_id,countries,perf_type,awards,has_award,performance,thumbnail_frame,res,frame_count,performance_translated,has_thumbnail,filepath_thumbnail,credits,decade,continent,perf_type_clean,filename_base,perf_clean
edition26/edition26_sequence_16.mp4,Megrabian,Arsen,Megrabian Arsen,male,M,1998,26th,1998_D,Armenia,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,The Nutcracker - Act II,,,,The Nutcracker - Act II,1.0,,,1990,Asia,classical,edition26_sequence_16.mp4,The Nutcracker
edition26/edition26_sequence_17.mp4,Yokozeki,Yuichiro,Yokozeki Yuichiro,male,M,1998,26th,1998_N,Japan,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Don Quichotte (Le Corsaire),,,,Don Quichotte (Le Corsaire),1.0,,,1990,Asia,classical,edition26_sequence_17.mp4,"Don Quichotte (le Corsaire), Boys variation"
edition26/edition26_sequence_18.mp4,Kopinski,Michael,Kopinski Michael,male,M,1998,26th,1998_C,Poland,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Swan Lake - Act III Black Swan Pas de Deux,,,,Swan Lake - Act III Black Swan Pas de Deux,1.0,,,1990,Europe,classical,edition26_sequence_18.mp4,Swan Lake - Act 3 - Siegfried Variation
edition26/edition26_sequence_7.mp4,Tamaccio,V¨¦ronique,Tamaccio V¨¦ronique,female,F,1998,26th,1998_I,France,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Raymonda - Act II,,,,Raymonda - Act II,1.0,,,1990,Europe,classical,edition26_sequence_7.mp4,Raymonda - Act 2
edition26/edition26_sequence_9.mp4,Viheri?ranta,Anu,Viheri?ranta Anu,male,F,1998,26th,1998_L,Finland,classical,Prix Espoir (Prix de Lausanne),1,La Bayad¨¨re (Le Corsaire),,,,La Bayad¨¨re (Le Corsaire),1.0,,,1990,Europe,classical,edition26_sequence_9.mp4,La Bayadere - Gamsatti
edition27/edition27_sequence_0.mp4,Genow,Maximilian,Genow Maximilian,male,M,1999,27th,1999-118,Austria,classical,,0,Sleeping Beauty - Act III Prince Desir¨¦,,,,Sleeping Beauty - Act III Prince Desir¨¦,1.0,,,1990,Europe,classical,edition27_sequence_0.mp4,"Sleeping Beauty, Prince Desire"
edition27/edition27_sequence_10.mp4,Krenstetter,Rainer,Krenstetter Rainer,male,M,1999,27th,1999-108,Austria,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Giselle - Act II Albrecht,,,,Giselle - Act II Albrecht,1.0,,,1990,Europe,classical,edition27_sequence_10.mp4,Giselle - Act 2 - Albrecht
edition27/edition27_sequence_11.mp4,Sarkissova,Karina,Sarkissova Karina,female,F,1999,27th,1999-007,Russia,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Sleeping Beauty - Act III,,,,Sleeping Beauty - Act III,1.0,,,1990,Europe,classical,edition27_sequence_11.mp4,Sleeping Beauty - Act 3
edition27/edition27_sequence_13.mp4,Blanco Casquete,Clara,Blanco Casquete Clara,female,F,1999,27th,1999-008,Spain,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Coppelia - Act I,,,,Coppelia - Act I,1.0,,,1990,Europe,classical,edition27_sequence_13.mp4,"Coppelia - Act 1, Girl variation"
edition27/edition27_sequence_2.mp4,Hirano,Keiichi,Hirano Keiichi,male,M,1999,27th,1999-121,Japan,classical,,0,Giselle - Act II Albrecht,,,,Giselle - Act II Albrecht,1.0,,,1990,Asia,classical,edition27_sequence_2.mp4,Giselle - Act 2 - Albrecht
edition27/edition27_sequence_5.mp4,Bykanova,Alla,Bykanova Alla,female,F,1999,27th,1999-068,Russia,classical,,0,Sleeping Beauty - Act III,,,,Sleeping Beauty - Act III,1.0,,,1990,Europe,classical,edition27_sequence_5.mp4,Sleeping Beauty - Act 3
edition27/edition27_sequence_6.mp4,Veguini,Denis,Veguini Denis,male,M,1999,27th,1999-110,Russia,classical,,0,Giselle - Act II Albrecht,,,,Giselle - Act II Albrecht,1.0,,,1990,Europe,classical,edition27_sequence_6.mp4,Giselle - Act 2 - Albrecht
edition27/edition27_sequence_7.mp4,Kambe,Rina,Kambe Rina,female,F,1999,27th,1999-017,Japan,classical,Prix d'interpr¨¦tation contemporaine-Prix Espoir (Prix de Lausanne),1,Sleeping Beauty - Act III,,,,Sleeping Beauty - Act III,1.0,,,1990,Asia,classical,edition27_sequence_7.mp4,Sleeping Beauty - Act 3
edition28/edition28_sequence_10.mp4,Osadcenko,Anna,Osadcenko Anna,female,F,2000,28th,2000-024,Germany,classical,Prix Espoir (Prix de Lausanne),1,Don Quichotte,,,,Don Quichotte,1.0,,,2000,Europe,classical,edition28_sequence_10.mp4,Don Quichotte - Kitri
edition28/edition28_sequence_11.mp4,Schoch,Claudine,Schoch Claudine,female,F,2000,28th,2000-083,Switzerland,classical,Prix du meilleur Suisse/Prix sp¨¦cial d'encouragement,1,Sleeping Beauty - Act III,,,,Sleeping Beauty - Act III,1.0,,,2000,Europe,classical,edition28_sequence_11.mp4,Sleeping Beauty - Act 3
edition28/edition28_sequence_13.mp4,Kida,Mariko,Kida Mariko,female,F,2000,28th,2000-058,Japan,classical,Prix de Lausanne Stage professionnel,1,La Bayad¨¨re - Gamsatti,,,,La Bayad¨¨re - Gamsatti,1.0,,,2000,Asia,classical,edition28_sequence_13.mp4,La Bayadere - Gamsatti
edition28/edition28_sequence_14.mp4,Sakachi,Ami,Sakachi Ami,female,F,2000,28th,2000-001,Japan,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Sleeping Beauty - Act III,,,,Sleeping Beauty - Act III,1.0,,,2000,Asia,classical,edition28_sequence_14.mp4,Sleeping Beauty - Act 3
edition28/edition28_sequence_15.mp4,Yokoi,Priscilla,Yokoi Priscilla,female,F,2000,28th,2000-067,Brazil,classical,Primes d'encouragement,1,La Bayad¨¨re - Gamsatti,,,,La Bayad¨¨re - Gamsatti,1.0,,,2000,South America,classical,edition28_sequence_15.mp4,La Bayadere - Gamsatti
edition28/edition28_sequence_16.mp4,Chung,Frances,Chung Frances,female,F,2000,28th,2000-054,Canada,classical,Primes d'encouragement,1,La Bayad¨¨re - Gamsatti,,,,La Bayad¨¨re - Gamsatti,1.0,,,2000,North America,classical,edition28_sequence_16.mp4,La Bayadere - Gamsatti
edition28/edition28_sequence_17.mp4,Onuki,Masayoshi,Onuki Masayoshi,male,M,2000,28th,2000-153,Japan,classical,Prix de Lausanne Stage professionnel,1,Sleeping Beauty - Act III Prince Desir¨¦,,,,Sleeping Beauty - Act III Prince Desir¨¦,1.0,,,2000,Asia,classical,edition28_sequence_17.mp4,"Sleeping Beauty, Prince Desire"
edition28/edition28_sequence_7.mp4,M¨¹hlbauer,Sandra,M¨¹hlbauer Sandra,female,F,2000,28th,2000-028,Austria,classical,Primes d'encouragement,1,La Bayad¨¨re - Gamsatti,,,,La Bayad¨¨re - Gamsatti,1.0,,,2000,Europe,classical,edition28_sequence_7.mp4,La Bayadere - Gamsatti
edition28/edition28_sequence_8.mp4,Yao,Wei,Yao Wei,likely male,F,2000,28th,2000-031,China,classical,Prix Espoir (Prix de Lausanne),1,Sleeping Beauty - Act III,,,,Sleeping Beauty - Act III,1.0,,,2000,Asia,classical,edition28_sequence_8.mp4,Sleeping Beauty - Act 3
edition29/edition29_sequence_0.mp4,Hirata,Momoko,Hirata Momoko,female,F,2001,29th,2001-017,Japan,classical,Prix Espoir (Prix de Lausanne),1,Sleeping Beauty - Aurora,,,,Sleeping Beauty - Aurora,1.0,,,2000,Asia,classical,edition29_sequence_0.mp4,Sleeping Beauty - Act 3
edition29/edition29_sequence_1.mp4,Kalabine,Nikolai,Kalabine Nikolai,male,M,2001,29th,2001-120,Russia,classical,,0,Giselle - Act II Albrecht,,,,Giselle - Act II Albrecht,1.0,,,2000,Europe,classical,edition29_sequence_1.mp4,Giselle - Act 2 - Albrecht
edition29/edition29_sequence_12.mp4,Rachedi,Louisa,Rachedi Louisa,female,F,2001,29th,2001_B,France,classical,Prix Espoir (Prix de Lausanne),1,La Bayad¨¨re - Gamzatti variation,,,,La Bayad¨¨re - Gamzatti variation,1.0,,,2000,Europe,classical,edition29_sequence_12.mp4,La Bayadere - Gamsatti
edition29/edition29_sequence_13.mp4,Garcia Castilla,Jaime,Garcia Castilla Jaime,male,M,2001,29th,2001_A,Spain,classical,Prix de Lausanne Stage professionnel,1,Giselle - Act II - Albrecht,,,,Giselle - Act II - Albrecht,1.0,,,2000,Europe,classical,edition29_sequence_13.mp4,Giselle - Act 2 - Albrecht
edition29/edition29_sequence_5.mp4,Hirano,Ryoichi,Hirano Ryoichi,male,M,2001,29th,2001-118,Japan,classical,Prix de Lausanne Stage professionnel,1,Sleeping Beauty - Act III Prince Desir¨¦,,,,Sleeping Beauty - Act III Prince Desir¨¦,1.0,,,2000,Asia,classical,edition29_sequence_5.mp4,"Sleeping Beauty, Prince Desire"
edition29/edition29_sequence_6.mp4,Domratcheva,Natalia,Domratcheva Natalia,female,F,2001,29th,2001-061,Russia,classical,Prix de Lausanne Stage professionnel,1,La Bayad¨¨re - Gamsatti,,,,La Bayad¨¨re - Gamsatti,1.0,,,2000,Europe,classical,edition29_sequence_6.mp4,La Bayadere - Gamsatti
edition29/edition29_sequence_8.mp4,Kusen,Natasha,Kusen Natasha,female,F,2001,29th,2001-058,Australia,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Sleeping Beauty - Aurora,,,,Sleeping Beauty - Aurora,1.0,,,2000,Oceania,classical,edition29_sequence_8.mp4,Sleeping Beauty - Act 3
edition30/edition30_sequence_0.mp4,Kang,Hyo-Jung,Kang Hyo-Jung,female,F,2002,30th,2002-053,South Korea,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Sleeping Beauty - Aurora,,,,Sleeping Beauty - Aurora,1.0,,,2000,Asia,classical,edition30_sequence_0.mp4,Sleeping Beauty - Act 3
edition30/edition30_sequence_1.mp4,Takeda,Hitomi,Takeda Hitomi,female,F,2002,30th,2002-005,Japan,classical,Prix Espoir (Prix de Lausanne),1,Don Quichotte,,,,Don Quichotte,1.0,,,2000,Asia,classical,edition30_sequence_1.mp4,Don Quichotte - Kitri
edition30/edition30_sequence_10.mp4,Sidorova,Milena,Sidorova Milena,female,F,2002,30th,2002-003,Ukraine,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne)-Prix des t¨¦l¨¦spectateurs,1,La Bayad¨¨re - Gamsatti,,,,La Bayad¨¨re - Gamsatti,1.0,,,2000,Europe,classical,edition30_sequence_10.mp4,La Bayadere - Gamsatti
edition30/edition30_sequence_12.mp4,Han,Sang-Yi,Han Sang-Yi,likely female,F,2002,30th,2002-035,South Korea,classical,Primes d'encouragement,1,Sleeping Beauty - Aurora,,,,Sleeping Beauty - Aurora,1.0,,,2000,Asia,classical,edition30_sequence_12.mp4,Sleeping Beauty - Act 3
edition30/edition30_sequence_13.mp4,Kochetkova,Maria,Kochetkova Maria,female,F,2002,30th,2002-093,Russia,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,La Bayad¨¨re - Gamsatti,,,,La Bayad¨¨re - Gamsatti,1.0,,,2000,Europe,classical,edition30_sequence_13.mp4,La Bayadere - Gamsatti
edition30/edition30_sequence_3.mp4,Smith,Ginger,Smith Ginger,female,F,2002,30th,2002-077,USA,classical,Primes d'encouragement,1,Sleeping Beauty - Aurora,,,,Sleeping Beauty - Aurora,1.0,,,2000,North America,classical,edition30_sequence_3.mp4,Sleeping Beauty - Act 3
edition30/edition30_sequence_7.mp4,Matsuura,Yurie,Matsuura Yurie,female,F,2002,30th,2002-033,Japan,classical,Primes d'encouragement,1,La Bayad¨¨re - Gamsatti,,,,La Bayad¨¨re - Gamsatti,1.0,,,2000,Asia,classical,edition30_sequence_7.mp4,La Bayadere - Gamsatti
edition31/edition31_sequence_10.mp4,Seo,Hee,Seo Hee,female,F,2003,31st,2003-055,South Korea,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Sleeping Beauty - Act III - Aurora variation,,,,Sleeping Beauty - Act III - Aurora variation,1.0,,,2000,Asia,classical,edition31_sequence_10.mp4,Sleeping Beauty - Act 3
edition31/edition31_sequence_2.mp4,Polakova,Nina,Polakova Nina,female,F,2003,31st,2003-103,Slovakia,classical,Primes d'encouragement,1,Sleeping Beauty - Act III - Aurora variation,,,,Sleeping Beauty - Act III - Aurora variation,1.0,,,2000,Europe,classical,edition31_sequence_2.mp4,Sleeping Beauty - Act 3
edition31/edition31_sequence_6.mp4,Diuana,Celisa,Diuana Celisa,female,F,2003,31st,2003-088,Brazil,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Sleeping Beauty - Act III - Aurora variation,,,,Sleeping Beauty - Act III - Aurora variation,1.0,,,2000,South America,classical,edition31_sequence_6.mp4,Sleeping Beauty - Act 3
edition31/edition31_sequence_8.mp4,Xu,Danqing,Xu Danqing,female,F,2003,31st,2003-033,China,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne)-Prix d'interpr¨¦tation contemporaine,1,La Bayad¨¨re - Gamzatti variation,,,,La Bayad¨¨re - Gamzatti variation,1.0,,,2000,Asia,classical,edition31_sequence_8.mp4,La Bayadere - Gamsatti
edition31/edition31_sequence_9.mp4,Weng,Yaosheng,Weng Yaosheng,male,M,2003,31st,2003-123,China,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Giselle - Act II - Albrecht,,,,Giselle - Act II - Albrecht,1.0,,,2000,Asia,classical,edition31_sequence_9.mp4,Giselle - Act 2 - Albrecht
edition33/edition33_sequence_0.mp4,Huang,Rui,Huang Rui,likely male,F,2005,33rd,2005-093,China,classical,Primes d'encouragement,1,Don Quichotte - Kitri,,,,Don Quichotte - Kitri,1.0,,,2000,Asia,classical,edition33_sequence_0.mp4,Don Quichotte - Kitri
edition33/edition33_sequence_10.mp4,Han,Seo-Hye,Han Seo-Hye,female,F,2005,33rd,2005-035,South Korea,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Don Quichotte - Kitri,,,,Don Quichotte - Kitri,1.0,,,2000,Asia,classical,edition33_sequence_10.mp4,Don Quichotte - Kitri
edition33/edition33_sequence_2.mp4,Sayaka,Kado,Sayaka Kado,likely female,F,2005,33rd,2005-074,Japan,classical,Primes d'encouragement,1,Sleeping Beauty - Aurora variation,,,,Sleeping Beauty - Aurora variation,1.0,,,2000,Asia,classical,edition33_sequence_2.mp4,Sleeping Beauty - Act 3
edition33/edition33_sequence_5.mp4,Azatyan,Karen,Azatyan Karen,likely male,M,2005,33rd,2005-111,Armenia,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Giselle - Act II - Albrecht,,,,Giselle - Act II - Albrecht,1.0,,,2000,Asia,classical,edition33_sequence_5.mp4,Giselle - Act 2 - Albrecht
edition33/edition33_sequence_6.mp4,Kaiser,Adeline,Kaiser Adeline,female,F,2005,33rd,2005-056,France,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Sleeping Beauty - Aurora variation,,,,Sleeping Beauty - Aurora variation,1.0,,,2000,Europe,classical,edition33_sequence_6.mp4,Sleeping Beauty - Act 3
edition34/edition34_sequence_24.mp4,Avraam,Ioanna,Avraam Ioanna,female,F,2006,34th,2006-036,Cyprus,classical,Primes d'encouragement,1,La Bayad¨¨re - Royaume des Ombres - 2nd variation,,,,La Bayad¨¨re - Royaume des Ombres - 2nd variation,1.0,,,2000,Europe,classical,edition34_sequence_24.mp4,La Bayadere - Royaume Des Ombres - 2nd Variation
edition34/edition34_sequence_28.mp4,Muntagirov,Vadim,Muntagirov Vadim,male,M,2006,34th,2006-054,Russia,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Coppelia - Franz variation,,,,Coppelia - Franz variation,1.0,,,2000,Europe,classical,edition34_sequence_28.mp4,"Coppelia - Act I, Boy variation"
edition34/edition34_sequence_31.mp4,Gittens,C¨¦line,Gittens C¨¦line,female,F,2006,34th,2006-051,Canada,classical,Primes d'encouragement,1,Grand Pas Classique,,,,Grand Pas Classique,1.0,,,2000,North America,classical,edition34_sequence_31.mp4,Grand Pas Classique
edition34/edition34_sequence_35.mp4,Hong,Hyang-Gee,Hong Hyang-Gee,likely female,F,2006,34th,2006-026,South Korea,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Coppelia - Swanilda,,,,Coppelia - Swanilda,1.0,,,2000,Asia,classical,edition34_sequence_35.mp4,"Coppelia - Act 3, Girl variation"
edition35/edition35_sequence_26.mp4,Dao Yuan,Chen,Dao Yuan Chen,likely male,M,2007,35th,2007-054,China,classical,Primes d'encouragement,1,Giselle - Act II - Albrecht,,,,Giselle - Act II - Albrecht,1.0,,,2000,Asia,classical,edition35_sequence_26.mp4,Giselle - Act 2 - Albrecht
edition35/edition35_sequence_31.mp4,Jia Yong,Sun,Jia Yong Sun,male,M,2007,35th,2007-064,China,classical,Primes d'encouragement,1,Giselle - Act II - Albrecht,,,,Giselle - Act II - Albrecht,1.0,,,2000,Asia,classical,edition35_sequence_31.mp4,Giselle - Act 2 - Albrecht
edition35/edition35_sequence_33.mp4,Hay,James,Hay James,male,M,2007,35th,2007-060,United Kingdom,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Don Quichotte - Basile variation,,,,Don Quichotte - Basile variation,1.0,,,2000,Europe,classical,edition35_sequence_33.mp4,Don Quichotte - Basile Variation
edition36/edition36_sequence_1.mp4,Nybakken,Grete Sofie,Nybakken Grete Sofie,female,F,2008,36th,2008-010,Norway,classical,Primes d'encouragement,1,Coppelia - Swanilda,,,,Coppelia - Swanilda,1.0,,,2000,Europe,classical,edition36_sequence_1.mp4,"Coppelia - Act 3, Girl variation"
edition36/edition36_sequence_10.mp4,Cerdeiro,Renan,Cerdeiro Renan,male,M,2008,36th,2008-044,Brazil,classical,Primes d'encouragement,1,Coppelia - Franz,,,,Coppelia - Franz,1.0,,,2000,South America,classical,edition36_sequence_10.mp4,"Coppelia - Act I, Boy variation"
edition36/edition36_sequence_14.mp4,Tedaldi,Dylan,Tedaldi Dylan,male,M,2008,36th,2008-049,USA,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Giselle- Act I - Peasant Pas,,,,Giselle- Act I - Peasant Pas,1.0,,,2000,North America,classical,edition36_sequence_14.mp4,"Giselle - Act 1, Boys variation"
edition36/edition36_sequence_16.mp4,Davis,Kyle,Davis Kyle,male,M,2008,36th,2008-084,USA,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Giselle - Act II Albrecht,,,,Giselle - Act II Albrecht,1.0,,,2000,North America,classical,edition36_sequence_16.mp4,Giselle - Act 2 - Albrecht
edition36/edition36_sequence_19.mp4,Osbaldeston,Nancy,Osbaldeston Nancy,female,F,2008,36th,2008-072,United Kingdom,classical,Primes d'encouragement,1,Don Quichotte,,,,Don Quichotte,1.0,,,2000,Europe,classical,edition36_sequence_19.mp4,Don Quichotte - Kitri
edition36/edition36_sequence_3.mp4,Yang,Chae Eun,Yang Chae Eun,female,F,2008,36th,2008-026,South Korea,classical,Primes d'encouragement,1,La Bayad¨¨re - Royaume des Ombres,,,,La Bayad¨¨re - Royaume des Ombres,1.0,,,2000,Asia,classical,edition36_sequence_3.mp4,La Bayadere - Royaume Des Ombres - 1st Variation
edition36/edition36_sequence_4.mp4,Adeberg,Joakim,Adeberg Joakim,male,M,2008,36th,2008-088,Sweden,classical,Primes d'encouragement,1,Sleeping Beauty - Act III Prince Desir¨¦,,,,Sleeping Beauty - Act III Prince Desir¨¦,1.0,,,2000,Europe,classical,edition36_sequence_4.mp4,"Sleeping Beauty, Prince Desire"
edition36/edition36_sequence_5.mp4,De Paiva,Marcella,De Paiva Marcella,female,F,2008,36th,2008-030,Brazil,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Coppelia - Swanilda,,,,Coppelia - Swanilda,1.0,,,2000,South America,classical,edition36_sequence_5.mp4,"Coppelia - Act 3, Girl variation"
edition36/edition36_sequence_7.mp4,Felm¨¦ry,Lili,Felm¨¦ry Lili,female,F,2008,36th,2008-033,Hungary,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Coppelia - Swanilda,,,,Coppelia - Swanilda,1.0,,,2000,Europe,classical,edition36_sequence_7.mp4,"Coppelia - Act 3, Girl variation"
edition36/edition36_sequence_9.mp4,Corea,Kristy Lee,Corea Kristy Lee,female,F,2008,36th,2008-067,Australia,classical,Primes d'encouragement,1,Don Quichotte,,,,Don Quichotte,1.0,,,2000,Oceania,classical,edition36_sequence_9.mp4,Don Quichotte - Kitri
edition37/edition37_sequence_1.mp4,Chen,Qi,Chen Qi,likely male,M,2009,37th,2009-034,China,classical,Primes d'encouragement,1,La Fille Mal Gard¨¦e,,,,La Fille Mal Gard¨¦e,1.0,,,2000,Asia,classical,edition37_sequence_1.mp4,La Fille Mal Gardee
edition37/edition37_sequence_13.mp4,Yang,Ruiqi,Yang Ruiqi,female,F,2009,37th,2009-009,China,classical,Primes d'encouragement,1,Coppelia - Swanilda,,,,Coppelia - Swanilda,1.0,,,2000,Asia,classical,edition37_sequence_13.mp4,"Coppelia - Act 3, Girl variation"
edition37/edition37_sequence_14.mp4,Concha Vinet,Sebastian,Concha Vinet Sebastian,male,M,2009,37th,2009-080,Chile,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Sleeping Beauty - Act III Prince Desir¨¦,,,,Sleeping Beauty - Act III Prince Desir¨¦,1.0,,,2000,South America,classical,edition37_sequence_14.mp4,"Sleeping Beauty, Prince Desire"
edition37/edition37_sequence_15.mp4,O¡¯neill,Hannah,O¡¯neill Hannah,female,F,2009,37th,2009-014,New Zealand,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,La Bayad¨¨re - Royaume des Ombres,,,,La Bayad¨¨re - Royaume des Ombres,1.0,,,2000,Oceania,classical,edition37_sequence_15.mp4,La Bayadere - Royaume Des Ombres - 1st Variation
edition37/edition37_sequence_17.mp4,Mizutani,Miki,Mizutani Miki,female,F,2009,37th,2009-001,Japan,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Coppelia - Swanilda,,,,Coppelia - Swanilda,1.0,,,2000,Asia,classical,edition37_sequence_17.mp4,"Coppelia - Act 3, Girl variation"
edition37/edition37_sequence_19.mp4,Peng,Zhaoqian,Peng Zhaoqian,likely male,F,2009,37th,2009-020,China,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,La Bayad¨¨re - Royaume des Ombres,,,,La Bayad¨¨re - Royaume des Ombres,1.0,,,2000,Asia,classical,edition37_sequence_19.mp4,La Bayadere - Royaume Des Ombres - 1st Variation
edition37/edition37_sequence_2.mp4,Dean,Jemima Rose,Dean Jemima Rose,female,F,2009,37th,2009-066,Australia,classical,Primes d'encouragement,1,La Bayad¨¨re - Gamsatti,,,,La Bayad¨¨re - Gamsatti,1.0,,,2000,Oceania,classical,edition37_sequence_2.mp4,La Bayadere - Gamsatti
edition37/edition37_sequence_3.mp4,Leblanc,Gergely,Leblanc Gergely,male,M,2009,37th,2009-037,Hungary,classical,Primes d'encouragement,1,Swan Lake - Pas de trois,,,,Swan Lake - Pas de trois,1.0,,,2000,Europe,classical,edition37_sequence_3.mp4,"Swan Lake - Pas De Trois, Boys variation"
edition37/edition37_sequence_4.mp4,Yang,Chae-Eun,Yang Chae-Eun,likely female,F,2009,37th,2009-053,South Korea,classical,Primes d'encouragement,1,Don Quichotte,,,,Don Quichotte,1.0,,,2000,Asia,classical,edition37_sequence_4.mp4,Don Quichotte - Kitri
edition37/edition37_sequence_5.mp4,Ishizaki,Futaba,Ishizaki Futaba,female,F,2009,37th,2009-003,Japan,classical,Primes d'encouragement,1,Coppelia - Swanilda,,,,Coppelia - Swanilda,1.0,,,2000,Asia,classical,edition37_sequence_5.mp4,"Coppelia - Act 3, Girl variation"
edition37/edition37_sequence_8.mp4,Campbell,Skylar,Campbell Skylar,likely female,M,2009,37th,2009-077,USA,classical,Primes d'encouragement,1,Giselle - Act II Albrecht,,,,Giselle - Act II Albrecht,1.0,,,2000,North America,classical,edition37_sequence_8.mp4,Giselle - Act 2 - Albrecht
edition37/edition37_sequence_9.mp4,Johnson,Karen,Johnson Karen,female,F,2009,37th,2009-022,USA,classical,Primes d'encouragement,1,Coppelia - Swanilda,,,,Coppelia - Swanilda,1.0,,,2000,North America,classical,edition37_sequence_9.mp4,"Coppelia - Act 3, Girl variation"
edition38/edition38_sequence_0.mp4,Acri,Luca,Acri Luca,male,M,2010,38th,2010-204,Japan,classical,Primes d'encouragement,1,La Fille Mal Gard¨¦e - Colas variation,,,,La Fille Mal Gard¨¦e - Colas variation,1.0,,,2010,Asia,classical,edition38_sequence_0.mp4,La Fille Mal Gardee
edition38/edition38_sequence_1.mp4,Mungamba Reina,Francisco,Mungamba Reina Francisco,likely female,M,2010,38th,2010-402,Spain,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,The Sleeping Beauty - Act III - Prince Desir¨¦,,,,The Sleeping Beauty - Act III - Prince Desir¨¦,1.0,,,2010,Europe,classical,edition38_sequence_1.mp4,"Sleeping Beauty, Prince Desire"
edition38/edition38_sequence_10.mp4,Yang,Ruiqi,Yang Ruiqi,female,F,2010,38th,2010-103,China,classical,Primes d'encouragement,1,Coppelia - Act I,,,,Coppelia - Act I,1.0,,,2010,Asia,classical,edition38_sequence_10.mp4,"Coppelia - Act 1, Girl variation"
edition38/edition38_sequence_11.mp4,Chan,Chunwai,Chan Chunwai,likely male,M,2010,38th,2010-411,China,classical,Primes d'encouragement,1,Giselle - Act II - Albrecht,,,,Giselle - Act II - Albrecht,1.0,,,2010,Asia,classical,edition38_sequence_11.mp4,Giselle - Act 2 - Albrecht
edition38/edition38_sequence_12.mp4,Samb¨¦,Marcelino,Samb¨¦ Marcelino,male,M,2010,38th,2010-202,Portugal,classical,Primes d'encouragement,1,La Fille Mal Gard¨¦e - Colas variation,,,,La Fille Mal Gard¨¦e - Colas variation,1.0,,,2010,Europe,classical,edition38_sequence_12.mp4,La Fille Mal Gardee
edition38/edition38_sequence_14.mp4,Liao,Xiang,Liao Xiang,likely male,F,2010,38th,2010-309,China,classical,Primes d'encouragement,1,Sleeping Beauty - Act III - Aurora variation,,,,Sleeping Beauty - Act III - Aurora variation,1.0,,,2010,Asia,classical,edition38_sequence_14.mp4,Sleeping Beauty - Act 3
edition38/edition38_sequence_17.mp4,Evans,Christopher,Evans Christopher,male,M,2010,38th,2010-201,USA,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,La Fille Mal Gard¨¦e - Colas variation,,,,La Fille Mal Gard¨¦e - Colas variation,1.0,,,2010,North America,classical,edition38_sequence_17.mp4,La Fille Mal Gardee
edition38/edition38_sequence_18.mp4,Sasaki,Mariko,Sasaki Mariko,female,F,2010,38th,2010-101,Japan,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,La Bayad¨¨re - Royaume des Ombres - 2nd variation,,,,La Bayad¨¨re - Royaume des Ombres - 2nd variation,1.0,,,2010,Asia,classical,edition38_sequence_18.mp4,La Bayadere - Royaume Des Ombres - 2nd Variation
edition38/edition38_sequence_2.mp4,Valavanis,Alexandra,Valavanis Alexandra,female,F,2010,38th,2010-103,Switzerland,classical,Prix du meilleur Suisse-Primes d'encouragement,1,Coppelia - Act I,,,,Coppelia - Act I,1.0,,,2010,Europe,classical,edition38_sequence_2.mp4,"Coppelia - Act 1, Girl variation"
